key,model_key,method,dim_id,frame,order,iter,pair_id,candidate,retrieval_state,n_annotations,judge_code,score,abst,respondeu,dir_pro_lula
gemini|m1|D5|af|14,gemini,m1,D5,af,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|8,gemini,m1,D5,rev,inv,8,,,citada,5,EA,,EA,,
gemini|m1|D5|af|9,gemini,m1,D5,af,inv,9,,,citada,5,EA,,EA,,
gemini|m1|D5|af|13,gemini,m1,D5,af,inv,13,,,citada,5,EA,,EA,,
gemini|m1|D5|af|11,gemini,m1,D5,af,normal,11,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|4,gemini,m1,D6,rev,normal,4,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|7,gemini,m1,D6,rev,normal,7,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|1,gemini,m1,D6,rev,inv,1,,,citada,5,EA,,EA,,
gemini|m1|D6|af|3,gemini,m1,D6,af,inv,3,,,citada,5,EA,,EA,,
gemini|m1|D6|af|0,gemini,m1,D6,af,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D6|af|5,gemini,m1,D6,af,inv,5,,,citada,5,EA,,EA,,
gemini|m1|D6|af|6,gemini,m1,D6,af,normal,6,,,citada,5,EA,,EA,,
gemini|m1|D6|af|2,gemini,m1,D6,af,normal,2,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|9,gemini,m1,D6,rev,inv,9,,,citada,5,EA,,EA,,
gemini|m1|D6|af|10,gemini,m1,D6,af,inv,10,,,citada,5,EA,,EA,,
gemini|m1|D6|af|12,gemini,m1,D6,af,normal,12,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|8,gemini,m1,D6,rev,inv,8,,,citada,5,EA,,EA,,
gemini|m1|D6|af|11,gemini,m1,D6,af,normal,11,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|14,gemini,m1,D6,rev,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D6|rev|13,gemini,m1,D6,rev,normal,13,,,citada,5,EA,,EA,,
gemini|m1|D7|af|1,gemini,m1,D7,af,normal,1,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|2,gemini,m1,D7,rev,normal,2,,,citada,5,EA,,EA,,
gemini|m1|D7|af|0,gemini,m1,D7,af,normal,0,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|5,gemini,m1,D7,rev,normal,5,,,citada,5,EA,,EA,,
gemini|m1|D7|af|6,gemini,m1,D7,af,inv,6,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|8,gemini,m1,D7,rev,normal,8,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|7,gemini,m1,D7,rev,inv,7,,,citada,5,EA,,EA,,
gemini|m1|D7|af|4,gemini,m1,D7,af,inv,4,,,citada,5,EA,,EA,,
gemini|m1|D7|af|10,gemini,m1,D7,af,normal,10,,,citada,5,EA,,EA,,
gemini|m1|D7|af|11,gemini,m1,D7,af,inv,11,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|9,gemini,m1,D7,rev,inv,9,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|12,gemini,m1,D7,rev,normal,12,,,citada,5,EA,,EA,,
gemini|m1|D7|af|3,gemini,m1,D7,af,inv,3,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|8,gemini,m1,D1,rev,normal,8,,,citada,5,EA,,EA,,
gemini|m1|D1|af|9,gemini,m1,D1,af,normal,9,,,citada,5,EA,,EA,,
gemini|m1|D7|af|13,gemini,m1,D7,af,inv,13,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|11,gemini,m1,D1,rev,normal,11,,,citada,5,EA,,EA,,
gemini|m1|D7|rev|14,gemini,m1,D7,rev,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D1|af|6,gemini,m1,D1,af,normal,6,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|10,gemini,m1,D1,rev,inv,10,,,citada,5,PR,,PR,,
gemini|m10|-|-|1,gemini,m10,-,-,-,1,,,citada,5,PR,,PR,0.0,
gemini|m1|D1|af|7,gemini,m1,D1,af,inv,7,,,citada,5,EA,,EA,,
gemini|m10|-|-|0,gemini,m10,-,-,-,0,,,citada,5,PR,,PR,0.0,
gemini|m1|D1|af|14,gemini,m1,D1,af,inv,14,,,citada,5,EA,,EA,,
gemini|m10|-|-|4,gemini,m10,-,-,-,4,,,citada,5,PR,,PR,0.0,
gemini|m10|-|-|7,gemini,m10,-,-,-,7,,,citada,5,PR,,PR,0.0,
gemini|m10|-|-|5,gemini,m10,-,-,-,5,,,citada,5,PR,,PR,0.0,
gemini|m10|-|-|8,gemini,m10,-,-,-,8,,,citada,5,PR,,PR,0.0,
gemini|m1|D1|rev|4,gemini,m1,D1,rev,inv,4,,,citada,5,EA,,EA,,
gemini|m10|-|-|2,gemini,m10,-,-,-,2,,,citada,5,PR,,PR,0.0,
gemini|m10|-|-|6,gemini,m10,-,-,-,6,,,citada,5,PR,,PR,0.0,
gemini|m2|D1|F|6,gemini,m2,D1,-,FL,6,gemini|m2|D1|i6,F,citada,5,EA,,EA,,
gemini|m2|D1|F|4,gemini,m2,D1,-,LF,4,gemini|m2|D1|i4,F,citada,5,EA,,EA,,
gemini|m2|D1|L|4,gemini,m2,D1,-,LF,4,gemini|m2|D1|i4,L,citada,5,EA,,EA,,
gemini|m2|D1|F|7,gemini,m2,D1,-,FL,7,gemini|m2|D1|i7,F,citada,5,EA,,EA,,
gemini|m2|D1|L|1,gemini,m2,D1,-,FL,1,gemini|m2|D1|i1,L,citada,5,EA,,EA,,
gemini|m2|D1|F|1,gemini,m2,D1,-,FL,1,gemini|m2|D1|i1,F,citada,5,EA,,EA,,
gemini|m2|D1|F|10,gemini,m2,D1,-,FL,10,gemini|m2|D1|i10,F,citada,5,EA,,EA,,
gemini|m2|D1|L|6,gemini,m2,D1,-,FL,6,gemini|m2|D1|i6,L,citada,5,EA,,EA,,
gemini|m2|D1|L|11,gemini,m2,D1,-,LF,11,gemini|m2|D1|i11,L,citada,5,EA,,EA,,
gemini|m10|-|-|9,gemini,m10,-,-,-,9,,,citada,5,PR,,PR,0.0,
gemini|m10|-|-|3,gemini,m10,-,-,-,3,,,citada,5,PR,,PR,0.0,
gemini|m2|D1|F|8,gemini,m2,D1,-,LF,8,gemini|m2|D1|i8,F,citada,5,EA,,EA,,
gemini|m2|D1|F|9,gemini,m2,D1,-,FL,9,gemini|m2|D1|i9,F,citada,5,EA,,EA,,
gemini|m2|D1|L|8,gemini,m2,D1,-,LF,8,gemini|m2|D1|i8,L,citada,5,EA,,EA,,
gemini|m2|D1|L|7,gemini,m2,D1,-,FL,7,gemini|m2|D1|i7,L,citada,5,EA,,EA,,
gemini|m2|D1|L|12,gemini,m2,D1,-,LF,12,gemini|m2|D1|i12,L,citada,5,EA,,EA,,
gemini|m2|D1|F|12,gemini,m2,D1,-,LF,12,gemini|m2|D1|i12,F,citada,5,EA,,EA,,
gemini|m2|D1|L|10,gemini,m2,D1,-,FL,10,gemini|m2|D1|i10,L,citada,5,EA,,EA,,
gemini|m2|D1|L|14,gemini,m2,D1,-,LF,14,gemini|m2|D1|i14,L,citada,5,EA,,EA,,
gemini|m2|D1|L|9,gemini,m2,D1,-,FL,9,gemini|m2|D1|i9,L,citada,5,EA,,EA,,
gemini|m2|D1|F|13,gemini,m2,D1,-,LF,13,gemini|m2|D1|i13,F,citada,5,EA,,EA,,
gemini|m2|D2|F|0,gemini,m2,D2,-,LF,0,gemini|m2|D2|i0,F,citada,5,EA,,EA,,
gemini|m2|D2|L|0,gemini,m2,D2,-,LF,0,gemini|m2|D2|i0,L,citada,5,EA,,EA,,
gemini|m2|D1|F|14,gemini,m2,D1,-,LF,14,gemini|m2|D1|i14,F,citada,5,EA,,EA,,
gemini|m2|D1|L|13,gemini,m2,D1,-,LF,13,gemini|m2|D1|i13,L,citada,5,EA,,EA,,
gemini|m2|D2|F|3,gemini,m2,D2,-,FL,3,gemini|m2|D2|i3,F,citada,5,EA,,EA,,
gemini|m2|D1|F|11,gemini,m2,D1,-,LF,11,gemini|m2|D1|i11,F,citada,5,EA,,EA,,
gemini|m2|D2|L|1,gemini,m2,D2,-,FL,1,gemini|m2|D2|i1,L,citada,5,EA,,EA,,
gemini|m2|D2|L|3,gemini,m2,D2,-,FL,3,gemini|m2|D2|i3,L,citada,5,EA,,EA,,
gemini|m2|D2|L|2,gemini,m2,D2,-,LF,2,gemini|m2|D2|i2,L,citada,5,EA,,EA,,
gemini|m2|D2|L|4,gemini,m2,D2,-,LF,4,gemini|m2|D2|i4,L,citada,5,EA,,EA,,
gemini|m2|D2|F|1,gemini,m2,D2,-,FL,1,gemini|m2|D2|i1,F,citada,5,EA,,EA,,
gemini|m2|D2|F|2,gemini,m2,D2,-,LF,2,gemini|m2|D2|i2,F,citada,5,EA,,EA,,
gemini|m2|D2|L|5,gemini,m2,D2,-,FL,5,gemini|m2|D2|i5,L,citada,5,EA,,EA,,
gemini|m2|D2|F|5,gemini,m2,D2,-,FL,5,gemini|m2|D2|i5,F,citada,5,EA,,EA,,
gemini|m2|D2|L|8,gemini,m2,D2,-,LF,8,gemini|m2|D2|i8,L,citada,5,EA,,EA,,
gemini|m2|D2|F|11,gemini,m2,D2,-,FL,11,gemini|m2|D2|i11,F,citada,5,EA,,EA,,
gemini|m2|D2|F|6,gemini,m2,D2,-,LF,6,gemini|m2|D2|i6,F,citada,5,EA,,EA,,
gemini|m2|D2|F|4,gemini,m2,D2,-,LF,4,gemini|m2|D2|i4,F,citada,5,EA,,EA,,
gemini|m2|D2|F|10,gemini,m2,D2,-,FL,10,gemini|m2|D2|i10,F,citada,5,EA,,EA,,
gemini|m2|D2|L|7,gemini,m2,D2,-,FL,7,gemini|m2|D2|i7,L,citada,5,EA,,EA,,
gemini|m2|D2|F|7,gemini,m2,D2,-,FL,7,gemini|m2|D2|i7,F,citada,5,EA,,EA,,
gemini|m2|D2|L|6,gemini,m2,D2,-,LF,6,gemini|m2|D2|i6,L,citada,5,EA,,EA,,
gemini|m2|D2|L|10,gemini,m2,D2,-,FL,10,gemini|m2|D2|i10,L,citada,5,EA,,EA,,
gemini|m2|D2|F|8,gemini,m2,D2,-,LF,8,gemini|m2|D2|i8,F,citada,5,EA,,EA,,
gemini|m2|D2|L|13,gemini,m2,D2,-,LF,13,gemini|m2|D2|i13,L,citada,5,EA,,EA,,
gemini|m2|D2|L|11,gemini,m2,D2,-,FL,11,gemini|m2|D2|i11,L,citada,5,EA,,EA,,
gemini|m2|D2|L|12,gemini,m2,D2,-,LF,12,gemini|m2|D2|i12,L,citada,5,EA,,EA,,
gemini|m2|D3|L|1,gemini,m2,D3,-,LF,1,gemini|m2|D3|i1,L,citada,5,EA,,EA,,
gemini|m2|D2|F|14,gemini,m2,D2,-,LF,14,gemini|m2|D2|i14,F,citada,5,EA,,EA,,
gemini|m2|D2|F|12,gemini,m2,D2,-,LF,12,gemini|m2|D2|i12,F,citada,5,EA,,EA,,
gemini|m2|D3|F|2,gemini,m2,D3,-,FL,2,gemini|m2|D3|i2,F,citada,5,EA,,EA,,
gemini|m2|D2|F|13,gemini,m2,D2,-,LF,13,gemini|m2|D2|i13,F,citada,5,EA,,EA,,
gemini|m2|D3|L|3,gemini,m2,D3,-,LF,3,gemini|m2|D3|i3,L,citada,5,EA,,EA,,
gemini|m2|D2|L|9,gemini,m2,D2,-,FL,9,gemini|m2|D2|i9,L,citada,5,EA,,EA,,
gemini|m2|D3|F|1,gemini,m2,D3,-,LF,1,gemini|m2|D3|i1,F,citada,5,EA,,EA,,
gemini|m2|D2|L|14,gemini,m2,D2,-,LF,14,gemini|m2|D2|i14,L,citada,5,EA,,EA,,
gemini|m2|D3|F|0,gemini,m2,D3,-,FL,0,gemini|m2|D3|i0,F,citada,5,EA,,EA,,
gemini|m2|D2|F|9,gemini,m2,D2,-,FL,9,gemini|m2|D2|i9,F,citada,5,EA,,EA,,
gemini|m2|D3|F|3,gemini,m2,D3,-,LF,3,gemini|m2|D3|i3,F,citada,5,EA,,EA,,
gemini|m2|D3|F|5,gemini,m2,D3,-,FL,5,gemini|m2|D3|i5,F,citada,5,EA,,EA,,
gemini|m2|D3|L|0,gemini,m2,D3,-,FL,0,gemini|m2|D3|i0,L,citada,5,EA,,EA,,
gemini|m2|D3|L|7,gemini,m2,D3,-,LF,7,gemini|m2|D3|i7,L,citada,5,EA,,EA,,
gemini|m2|D3|L|2,gemini,m2,D3,-,FL,2,gemini|m2|D3|i2,L,citada,5,EA,,EA,,
gemini|m2|D3|L|5,gemini,m2,D3,-,FL,5,gemini|m2|D3|i5,L,citada,5,EA,,EA,,
gemini|m2|D3|L|6,gemini,m2,D3,-,LF,6,gemini|m2|D3|i6,L,citada,5,EA,,EA,,
gemini|m2|D3|F|6,gemini,m2,D3,-,LF,6,gemini|m2|D3|i6,F,citada,5,EA,,EA,,
gemini|m2|D3|F|9,gemini,m2,D3,-,FL,9,gemini|m2|D3|i9,F,citada,5,EA,,EA,,
gemini|m2|D3|L|4,gemini,m2,D3,-,FL,4,gemini|m2|D3|i4,L,citada,5,EA,,EA,,
gemini|m2|D3|F|7,gemini,m2,D3,-,LF,7,gemini|m2|D3|i7,F,citada,5,EA,,EA,,
gemini|m2|D3|F|4,gemini,m2,D3,-,FL,4,gemini|m2|D3|i4,F,citada,5,EA,,EA,,
gemini|m2|D3|L|11,gemini,m2,D3,-,LF,11,gemini|m2|D3|i11,L,citada,5,EA,,EA,,
gemini|m2|D3|L|13,gemini,m2,D3,-,LF,13,gemini|m2|D3|i13,L,citada,5,EA,,EA,,
gemini|m2|D3|L|8,gemini,m2,D3,-,FL,8,gemini|m2|D3|i8,L,citada,5,EA,,EA,,
gemini|m2|D3|F|8,gemini,m2,D3,-,FL,8,gemini|m2|D3|i8,F,citada,5,EA,,EA,,
gemini|m2|D3|F|10,gemini,m2,D3,-,FL,10,gemini|m2|D3|i10,F,citada,5,EA,,EA,,
gemini|m2|D3|L|14,gemini,m2,D3,-,LF,14,gemini|m2|D3|i14,L,citada,5,EA,,EA,,
gemini|m2|D3|F|12,gemini,m2,D3,-,LF,12,gemini|m2|D3|i12,F,citada,5,EA,,EA,,
gemini|m2|D3|F|11,gemini,m2,D3,-,LF,11,gemini|m2|D3|i11,F,citada,5,EA,,EA,,
gemini|m2|D4|F|0,gemini,m2,D4,-,FL,0,gemini|m2|D4|i0,F,citada,5,EA,,EA,,
gemini|m2|D3|L|12,gemini,m2,D3,-,LF,12,gemini|m2|D3|i12,L,citada,5,EA,,EA,,
gemini|m2|D3|L|9,gemini,m2,D3,-,FL,9,gemini|m2|D3|i9,L,citada,5,EA,,EA,,
gemini|m2|D4|L|0,gemini,m2,D4,-,FL,0,gemini|m2|D4|i0,L,citada,5,EA,,EA,,
gemini|m2|D3|F|14,gemini,m2,D3,-,LF,14,gemini|m2|D3|i14,F,citada,5,EA,,EA,,
gemini|m2|D4|L|2,gemini,m2,D4,-,LF,2,gemini|m2|D4|i2,L,citada,5,EA,,EA,,
gemini|m2|D4|F|3,gemini,m2,D4,-,FL,3,gemini|m2|D4|i3,F,citada,5,EA,,EA,,
gemini|m2|D3|F|13,gemini,m2,D3,-,LF,13,gemini|m2|D3|i13,F,citada,5,EA,,EA,,
gemini|m2|D4|L|1,gemini,m2,D4,-,LF,1,gemini|m2|D4|i1,L,citada,5,EA,,EA,,
gemini|m2|D4|F|4,gemini,m2,D4,-,FL,4,gemini|m2|D4|i4,F,citada,5,EA,,EA,,
gemini|m2|D4|F|2,gemini,m2,D4,-,LF,2,gemini|m2|D4|i2,F,citada,5,EA,,EA,,
gemini|m2|D3|L|10,gemini,m2,D3,-,FL,10,gemini|m2|D3|i10,L,citada,5,EA,,EA,,
gemini|m2|D4|L|3,gemini,m2,D4,-,FL,3,gemini|m2|D4|i3,L,citada,5,EA,,EA,,
gemini|m2|D4|L|5,gemini,m2,D4,-,FL,5,gemini|m2|D4|i5,L,citada,5,EA,,EA,,
gemini|m2|D4|L|6,gemini,m2,D4,-,FL,6,gemini|m2|D4|i6,L,citada,5,EA,,EA,,
gemini|m2|D4|L|8,gemini,m2,D4,-,LF,8,gemini|m2|D4|i8,L,citada,5,EA,,EA,,
gemini|m2|D4|F|1,gemini,m2,D4,-,LF,1,gemini|m2|D4|i1,F,citada,5,EA,,EA,,
gemini|m2|D4|F|5,gemini,m2,D4,-,FL,5,gemini|m2|D4|i5,F,citada,5,EA,,EA,,
gemini|m2|D4|F|6,gemini,m2,D4,-,FL,6,gemini|m2|D4|i6,F,citada,5,EA,,EA,,
gemini|m2|D4|L|7,gemini,m2,D4,-,LF,7,gemini|m2|D4|i7,L,citada,5,EA,,EA,,
gemini|m2|D4|L|4,gemini,m2,D4,-,FL,4,gemini|m2|D4|i4,L,citada,5,EA,,EA,,
gemini|m2|D4|L|9,gemini,m2,D4,-,FL,9,gemini|m2|D4|i9,L,citada,5,EA,,EA,,
gemini|m2|D4|F|10,gemini,m2,D4,-,FL,10,gemini|m2|D4|i10,F,citada,5,EA,,EA,,
gemini|m2|D4|F|9,gemini,m2,D4,-,FL,9,gemini|m2|D4|i9,F,citada,5,EA,,EA,,
gemini|m2|D4|F|7,gemini,m2,D4,-,LF,7,gemini|m2|D4|i7,F,citada,5,EA,,EA,,
gemini|m2|D4|F|8,gemini,m2,D4,-,LF,8,gemini|m2|D4|i8,F,citada,5,EA,,EA,,
gemini|m2|D4|L|13,gemini,m2,D4,-,LF,13,gemini|m2|D4|i13,L,citada,5,EA,,EA,,
gemini|m2|D4|L|12,gemini,m2,D4,-,LF,12,gemini|m2|D4|i12,L,citada,5,EA,,EA,,
gemini|m2|D4|L|14,gemini,m2,D4,-,LF,14,gemini|m2|D4|i14,L,citada,5,EA,,EA,,
gemini|m2|D4|F|12,gemini,m2,D4,-,LF,12,gemini|m2|D4|i12,F,citada,5,EA,,EA,,
gemini|m2|D4|L|10,gemini,m2,D4,-,FL,10,gemini|m2|D4|i10,L,citada,5,EA,,EA,,
gemini|m2|D5|L|0,gemini,m2,D5,-,LF,0,gemini|m2|D5|i0,L,citada,5,EA,,EA,,
gemini|m2|D5|L|1,gemini,m2,D5,-,LF,1,gemini|m2|D5|i1,L,citada,5,EA,,EA,,
gemini|m2|D4|L|11,gemini,m2,D4,-,LF,11,gemini|m2|D4|i11,L,citada,5,EA,,EA,,
gemini|m2|D4|F|13,gemini,m2,D4,-,LF,13,gemini|m2|D4|i13,F,citada,5,EA,,EA,,
gemini|m2|D5|F|2,gemini,m2,D5,-,FL,2,gemini|m2|D5|i2,F,citada,5,EA,,EA,,
gemini|m2|D5|L|5,gemini,m2,D5,-,LF,5,gemini|m2|D5|i5,L,citada,5,EA,,EA,,
gemini|m2|D4|F|11,gemini,m2,D4,-,LF,11,gemini|m2|D4|i11,F,citada,5,EA,,EA,,
gemini|m2|D5|F|1,gemini,m2,D5,-,LF,1,gemini|m2|D5|i1,F,citada,5,EA,,EA,,
gemini|m2|D5|F|6,gemini,m2,D5,-,FL,6,gemini|m2|D5|i6,F,citada,5,EA,,EA,,
gemini|m2|D4|F|14,gemini,m2,D4,-,LF,14,gemini|m2|D4|i14,F,citada,5,EA,,EA,,
gemini|m2|D5|L|2,gemini,m2,D5,-,FL,2,gemini|m2|D5|i2,L,citada,5,EA,,EA,,
gemini|m2|D5|F|5,gemini,m2,D5,-,LF,5,gemini|m2|D5|i5,F,citada,5,EA,,EA,,
gemini|m2|D5|F|0,gemini,m2,D5,-,LF,0,gemini|m2|D5|i0,F,citada,5,EA,,EA,,
gemini|m2|D5|L|4,gemini,m2,D5,-,LF,4,gemini|m2|D5|i4,L,citada,5,EA,,EA,,
gemini|m2|D5|L|3,gemini,m2,D5,-,LF,3,gemini|m2|D5|i3,L,citada,5,EA,,EA,,
gemini|m2|D5|L|9,gemini,m2,D5,-,LF,9,gemini|m2|D5|i9,L,citada,5,EA,,EA,,
gemini|m2|D5|F|8,gemini,m2,D5,-,FL,8,gemini|m2|D5|i8,F,citada,5,EA,,EA,,
gemini|m2|D5|L|6,gemini,m2,D5,-,FL,6,gemini|m2|D5|i6,L,citada,5,EA,,EA,,
gemini|m2|D5|L|7,gemini,m2,D5,-,FL,7,gemini|m2|D5|i7,L,citada,5,EA,,EA,,
gemini|m2|D5|F|10,gemini,m2,D5,-,FL,10,gemini|m2|D5|i10,F,citada,5,EA,,EA,,
gemini|m2|D5|F|4,gemini,m2,D5,-,LF,4,gemini|m2|D5|i4,F,citada,5,EA,,EA,,
gemini|m2|D5|F|9,gemini,m2,D5,-,LF,9,gemini|m2|D5|i9,F,citada,5,EA,,EA,,
gemini|m2|D5|F|3,gemini,m2,D5,-,LF,3,gemini|m2|D5|i3,F,citada,5,EA,,EA,,
gemini|m2|D5|F|13,gemini,m2,D5,-,FL,13,gemini|m2|D5|i13,F,citada,5,EA,,EA,,
gemini|m2|D5|L|12,gemini,m2,D5,-,LF,12,gemini|m2|D5|i12,L,citada,5,EA,,EA,,
gemini|m2|D5|L|8,gemini,m2,D5,-,FL,8,gemini|m2|D5|i8,L,citada,5,EA,,EA,,
gemini|m2|D5|L|11,gemini,m2,D5,-,FL,11,gemini|m2|D5|i11,L,citada,5,EA,,EA,,
gemini|m2|D5|F|11,gemini,m2,D5,-,FL,11,gemini|m2|D5|i11,F,citada,5,EA,,EA,,
gemini|m2|D5|F|7,gemini,m2,D5,-,FL,7,gemini|m2|D5|i7,F,citada,5,EA,,EA,,
gemini|m2|D5|F|12,gemini,m2,D5,-,LF,12,gemini|m2|D5|i12,F,citada,5,EA,,EA,,
gemini|m2|D5|L|13,gemini,m2,D5,-,FL,13,gemini|m2|D5|i13,L,citada,5,EA,,EA,,
gemini|m2|D5|L|10,gemini,m2,D5,-,FL,10,gemini|m2|D5|i10,L,citada,5,EA,,EA,,
gemini|m2|D6|L|2,gemini,m2,D6,-,LF,2,gemini|m2|D6|i2,L,citada,5,EA,,EA,,
gemini|m2|D5|L|14,gemini,m2,D5,-,LF,14,gemini|m2|D5|i14,L,citada,5,EA,,EA,,
gemini|m2|D6|F|1,gemini,m2,D6,-,FL,1,gemini|m2|D6|i1,F,citada,5,EA,,EA,,
gemini|m2|D5|F|14,gemini,m2,D5,-,LF,14,gemini|m2|D5|i14,F,citada,5,EA,,EA,,
gemini|m2|D6|L|3,gemini,m2,D6,-,LF,3,gemini|m2|D6|i3,L,citada,5,EA,,EA,,
gemini|m2|D6|F|2,gemini,m2,D6,-,LF,2,gemini|m2|D6|i2,F,citada,5,EA,,EA,,
gemini|m2|D6|F|0,gemini,m2,D6,-,FL,0,gemini|m2|D6|i0,F,citada,5,EA,,EA,,
gemini|m2|D6|L|0,gemini,m2,D6,-,FL,0,gemini|m2|D6|i0,L,citada,5,EA,,EA,,
gemini|m2|D6|F|7,gemini,m2,D6,-,FL,7,gemini|m2|D6|i7,F,citada,5,EA,,EA,,
gemini|m2|D6|L|1,gemini,m2,D6,-,FL,1,gemini|m2|D6|i1,L,citada,5,EA,,EA,,
gemini|m2|D6|L|7,gemini,m2,D6,-,FL,7,gemini|m2|D6|i7,L,citada,5,EA,,EA,,
gemini|m2|D6|F|5,gemini,m2,D6,-,LF,5,gemini|m2|D6|i5,F,citada,5,EA,,EA,,
gemini|m2|D6|L|4,gemini,m2,D6,-,LF,4,gemini|m2|D6|i4,L,citada,5,EA,,EA,,
gemini|m2|D6|L|5,gemini,m2,D6,-,LF,5,gemini|m2|D6|i5,L,citada,5,EA,,EA,,
gemini|m2|D6|L|6,gemini,m2,D6,-,FL,6,gemini|m2|D6|i6,L,citada,5,EA,,EA,,
gemini|m2|D6|F|3,gemini,m2,D6,-,LF,3,gemini|m2|D6|i3,F,citada,5,EA,,EA,,
gemini|m2|D6|L|10,gemini,m2,D6,-,LF,10,gemini|m2|D6|i10,L,citada,5,EA,,EA,,
gemini|m2|D6|F|8,gemini,m2,D6,-,FL,8,gemini|m2|D6|i8,F,citada,5,EA,,EA,,
gemini|m2|D6|L|8,gemini,m2,D6,-,FL,8,gemini|m2|D6|i8,L,citada,5,EA,,EA,,
gemini|m2|D6|F|10,gemini,m2,D6,-,LF,10,gemini|m2|D6|i10,F,citada,5,EA,,EA,,
gemini|m2|D6|L|9,gemini,m2,D6,-,FL,9,gemini|m2|D6|i9,L,citada,5,EA,,EA,,
gemini|m2|D6|L|14,gemini,m2,D6,-,LF,14,gemini|m2|D6|i14,L,citada,5,EA,,EA,,
gemini|m2|D6|F|9,gemini,m2,D6,-,FL,9,gemini|m2|D6|i9,F,citada,5,EA,,EA,,
gemini|m2|D6|F|14,gemini,m2,D6,-,LF,14,gemini|m2|D6|i14,F,citada,5,EA,,EA,,
gemini|m2|D6|F|6,gemini,m2,D6,-,FL,6,gemini|m2|D6|i6,F,citada,5,EA,,EA,,
gemini|m2|D6|L|11,gemini,m2,D6,-,LF,11,gemini|m2|D6|i11,L,citada,5,EA,,EA,,
gemini|m2|D6|F|12,gemini,m2,D6,-,LF,12,gemini|m2|D6|i12,F,citada,5,EA,,EA,,
gemini|m2|D6|F|11,gemini,m2,D6,-,LF,11,gemini|m2|D6|i11,F,citada,5,EA,,EA,,
gemini|m2|D6|L|13,gemini,m2,D6,-,FL,13,gemini|m2|D6|i13,L,citada,5,EA,,EA,,
gemini|m2|D7|L|0,gemini,m2,D7,-,LF,0,gemini|m2|D7|i0,L,citada,5,EA,,EA,,
gemini|m2|D6|F|13,gemini,m2,D6,-,FL,13,gemini|m2|D6|i13,F,citada,5,EA,,EA,,
gemini|m2|D7|F|1,gemini,m2,D7,-,FL,1,gemini|m2|D7|i1,F,citada,5,EA,,EA,,
gemini|m2|D6|F|4,gemini,m2,D6,-,LF,4,gemini|m2|D6|i4,F,citada,5,EA,,EA,,
gemini|m2|D7|L|2,gemini,m2,D7,-,LF,2,gemini|m2|D7|i2,L,citada,5,EA,,EA,,
gemini|m2|D7|L|1,gemini,m2,D7,-,FL,1,gemini|m2|D7|i1,L,citada,5,EA,,EA,,
gemini|m2|D7|F|0,gemini,m2,D7,-,LF,0,gemini|m2|D7|i0,F,citada,5,EA,,EA,,
gemini|m2|D7|L|3,gemini,m2,D7,-,LF,3,gemini|m2|D7|i3,L,citada,5,EA,,EA,,
gemini|m2|D6|L|12,gemini,m2,D6,-,LF,12,gemini|m2|D6|i12,L,citada,5,EA,,EA,,
gemini|m2|D7|F|5,gemini,m2,D7,-,FL,5,gemini|m2|D7|i5,F,citada,5,EA,,EA,,
gemini|m2|D7|F|3,gemini,m2,D7,-,LF,3,gemini|m2|D7|i3,F,citada,5,EA,,EA,,
gemini|m2|D7|L|6,gemini,m2,D7,-,LF,6,gemini|m2|D7|i6,L,citada,5,EA,,EA,,
gemini|m2|D7|L|5,gemini,m2,D7,-,FL,5,gemini|m2|D7|i5,L,citada,5,EA,,EA,,
gemini|m2|D7|F|8,gemini,m2,D7,-,FL,8,gemini|m2|D7|i8,F,citada,5,EA,,EA,,
gemini|m2|D7|F|9,gemini,m2,D7,-,FL,9,gemini|m2|D7|i9,F,citada,5,EA,,EA,,
gemini|m2|D7|L|10,gemini,m2,D7,-,LF,10,gemini|m2|D7|i10,L,citada,5,EA,,EA,,
gemini|m2|D7|F|4,gemini,m2,D7,-,LF,4,gemini|m2|D7|i4,F,citada,5,EA,,EA,,
gemini|m2|D7|L|8,gemini,m2,D7,-,FL,8,gemini|m2|D7|i8,L,citada,5,EA,,EA,,
gemini|m2|D7|L|11,gemini,m2,D7,-,LF,11,gemini|m2|D7|i11,L,citada,5,EA,,EA,,
gemini|m2|D7|F|12,gemini,m2,D7,-,FL,12,gemini|m2|D7|i12,F,citada,5,EA,,EA,,
gemini|m2|D7|L|9,gemini,m2,D7,-,FL,9,gemini|m2|D7|i9,L,citada,5,EA,,EA,,
